id,comment_id,drug_id,sentence_index,sentences,ADR,WD,EF,INF,SSI,DI,Findings,others,rating,category
242,39,lexapro.39,6,"I'd rather be normal sized and anxious than overweight, taking BP meds and insulin medication!",1,,,,1,,,0,1,ssri
243,40,lexapro.40,1,Lack of care for anything important in my life.,1,,,,,,,0,2,ssri
244,40,lexapro.40,2,"Lack of feeling for anything, just lived day by day.",1,,,,,,,0,2,ssri
245,40,lexapro.40,3,Inability to Ejaculate during sex.,1,,,,,,,0,2,ssri
246,40,lexapro.40,4,"Compared to previous medication I was taking, Lexapro did in fact take away my physical pain I was suffering, but has caused so much more in emotional pain.",1,,,,1,1,,0,2,ssri
247,41,lexapro.41,1,"Nausea (for about 1 week), headaches, brain ""zaps"" occasionally, extreme sleepiness, vivid dreams, loss of sex drive.",1,,,,,,,0,2,ssri
248,41,lexapro.41,2,"After being on Wellbutrin for about 6 months with good results, I went off medication altogether, Unfortunately, my depression returned with a vengeance after about 7 months.",,,,,1,1,,0,2,ssri
249,41,lexapro.41,3,Went back to see a therapist.,,,,,,,,1,2,ssri
250,41,lexapro.41,4,Still not too helpful.,,,,,,,,1,2,ssri
251,41,lexapro.41,5,"Went to see my Doc, was put on Lexapro 10mg.",,,,,,,,1,2,ssri
252,41,lexapro.41,6,Some good results.,,,1,,,,,0,2,ssri
253,41,lexapro.41,7,"Went to 20mg after some really tough life circumstances, Side-effects were unmanageable!",1,,,,,,,0,2,ssri
254,41,lexapro.41,8,Went back down to 10mg after 1 week on the higher dose.,,,,,,,,1,2,ssri
255,41,lexapro.41,9,"After 3 months on Lexapro and therapy, I will be switching to something else .",,,,,,,,1,2,ssri
256,41,lexapro.41,10,perhaps Wellbutrin again?,,,,,,,,1,2,ssri
257,41,lexapro.41,11,"*BOTTOM LINE: you DON'T have to suffer through your depression, GET HELP!",,,,,,,1,0,2,ssri
258,41,lexapro.41,12,The most important thing you can do is see a therapist.,,,,,,,,1,2,ssri
259,41,lexapro.41,13,Drugs are only a secondary issue.,,,,,,,,1,2,ssri
260,41,lexapro.41,14,"If you do need drugs, be sure to closely work with your Doc, report side-effects promptly, etc, Don't give up on yourself.",,,,,,,,1,2,ssri
261,42,lexapro.42,1,Possible loss of libido.,1,,,,,,,0,2,ssri
262,42,lexapro.42,2,This medication has done absolutely NOTHING for me.,,,,1,,,,0,2,ssri
263,42,lexapro.42,3,I am so glad to be off of it.,,,,,,,,1,2,ssri
264,42,lexapro.42,4,"I started at 5 mg, went up to 10 mg, 15, 20, 30, and even to 40 mg!",,,,,,,,1,2,ssri
265,42,lexapro.42,5,At that dosage I was so tired and irritable.,1,,,,,,,0,2,ssri
266,42,lexapro.42,6,"I do not see the point of taking Lexapro-type SSRI's for anxiety, which was my primary issue for taking it.",,,,1,1,1,,0,2,ssri
267,42,lexapro.42,7,I do not think Lexapro gave me any seriously adverse side effects.,1,,,,,,,0,2,ssri
268,42,lexapro.42,8,it just didn't help with the anxious and depressive symptoms.,,,,1,1,!,,0,2,ssri
269,42,lexapro.42,9,it may as well have been a sugar pill.,,,,1,,,,0,2,ssri
270,43,lexapro.43,1,"nausea, dizziness, spaciness, lack of coordination, massive headache in morning that lasts all day, feeling generally ""hungover"", lack of energy/motivation, dry mouth, jaw clenching, Dr. prescribed this to ""give me a better outlook, engergy, and be able to face the day"" because of depression related to death of parents/divorce/job cut/ and resulting overwhelming responsibilities related to those factors.",1,,,,1,1,,0,2,ssri
271,43,lexapro.43,2,I had a previous bad experience with Zoloft 10 yrs ago when a dr. misdiagnosed my hypothryroidism for depresssion instead.,,,,,1,1,,0,2,ssri
272,43,lexapro.43,3,"Was deadly sick for 2 wks and he kept me on it regardless, upped the dosage three times over a year because it wasn't working (duh, it was my thyroid!)",,,,,,,,1,2,ssri
273,43,lexapro.43,4,"That dr, is history, btw!",,,,,,,,1,2,ssri
274,43,lexapro.43,5,"This time, I was very leary of taking anything, Lexapro, this doc said has 'no side effects, the gentlest of meds, no addiction, no sexual side effects, etc).",,,,,,,,1,2,ssri
275,43,lexapro.43,6,I disagree.,,,,,,,,1,2,ssri
276,43,lexapro.43,7,"I waited until the weekend to start, just in case problems arise, glad I did.",,,,,,,,1,2,ssri
277,43,lexapro.43,8,"Took Fri afternoon, nauseous and dizzy immediately, spaced out, went to bed for 2 hrs, got up, couldn't even make dinner, stumbling/spacey.",1,,,,,,,0,2,ssri
278,43,lexapro.43,9,"Next day worthless and in a fog, bad headache.",1,,,,,,,0,2,ssri
279,43,lexapro.43,10,I waited and took the 2nd dose in evening after dinner so wouldn't have to deal with nausea/dizzy.,,,,,,,,1,2,ssri
280,43,lexapro.43,11,"Woke up with massive headache, felt like hit by truck, hungover-like.",1,,,,,,,0,2,ssri
281,43,lexapro.43,12,Got nothing done all day.,1,,,,,,,0,2,ssri
282,43,lexapro.43,13,"Took 3rd dose again Sunday 10 pm before bed, and didn't get up until noon today (Mon).",,,,,,,,1,2,ssri
283,43,lexapro.43,14,Called in sick.,1,,,,,,,0,2,ssri
284,43,lexapro.43,15,"Headache still and completely useless, Coffee & tylenol so far- not helping much.",1,,,1,,,,0,2,ssri
285,43,lexapro.43,16,Still in fog as I type this.,1,,,,,,,0,2,ssri
286,43,lexapro.43,17,Not sure if I want to continue.,,,,,,,,1,2,ssri
287,44,lexapro.44,1,"I have been losing handfuls of hair every time I brush, wash or run my fingers through it.",1,,,,,,,0,2,ssri
288,44,lexapro.44,2,I now have to brush my hair outside by the trashcan and I only wash it twice a week.,,,,,,,,1,2,ssri
289,44,lexapro.44,3,I've become more depressed about this and cry every day.,1,,,1,1,!,,0,2,ssri
290,44,lexapro.44,4,"I am also so fatigued that I am sleeping several times during the day, as well as 8-9 hours at night.",1,,,,,,,0,2,ssri
291,44,lexapro.44,5,"One month ago at my doctor's appointment, he said that hair loss is not a side effect and to continue the Lexapro.",,,,,,,,1,2,ssri
292,44,lexapro.44,6,My research finds that many people suffer this side effect.,,,,,,,,1,2,ssri
293,44,lexapro.44,7,I have stopped taking this medication.,,,,,,,,1,2,ssri
294,45,lexapro.45,1,"Wow this stuff is strong, i took the first 10mg today, and can't focus, i'm totally apathetic.",1,,,,,,,0,2,ssri
295,45,lexapro.45,2,This lexapro works too much like a neuroleptic.,,,,,,,,1,2,ssri
296,45,lexapro.45,3,"i hate feeling out of control, detached.",1,,,,,,,0,2,ssri
297,45,lexapro.45,4,I would rather be depressed than totally anihilated !,1,,,,1,,,0,2,ssri
298,45,lexapro.45,5,Never again.,,,,,,,,1,2,ssri
299,46,lexapro.46,1,"No sex drive, dull mood.",1,,,,,,,0,2,ssri
300,46,lexapro.46,2,Generally felt pretty dull and had no sex drive whatsoever.,1,,,,,,,0,2,ssri
301,46,lexapro.46,3,I don't wanna be sad but does life really have to be that boring?,,,,,1,,,0,2,ssri
302,46,lexapro.46,4,I drank a lot while on this drug and it made me act kinda crazy.,1,,,,,,,0,2,ssri
303,46,lexapro.46,5,"I know your not suppose to drink when on these meds, but I honestly feel the dull boring mood this drug created for me drove me to.",1,,,,,,,0,2,ssri
304,46,lexapro.46,6,"Prior to taking this medication I was not much of a drinker, and now that Im off it I'm not either.",,,,,,,,1,2,ssri
305,47,lexapro.47,1,"weight gain, ",1,,,,,,,0,2,ssri
306,48,lexapro.48,1,"Dry mouth in the beginning, decreased sex drive, Didn't do a thing for me, even at the highest dose.",1,,,1,,,,0,2,ssri
307,49,lexapro.49,1,"Stomach is in knots, tension in the front part of my head, shakiness, blurred vision.",1,,,,,,,0,2,ssri
308,49,lexapro.49,2,I took 10mg for the first time last night before bed and I could barely sleep.,1,,,,,,,0,2,ssri
309,49,lexapro.49,3,I don't even know if I did sleep!,1,,,,,,,0,2,ssri
310,49,lexapro.49,4,"My back hurt so bad in the middle of the night I had to take an Ibuprofen, Now I'm at work and I'm shaking so bad and my stomach is so tight!",1,,,,,,,0,2,ssri
311,49,lexapro.49,5,I hope this goes away.,,,,,,,,1,2,ssri
312,49,lexapro.49,6,"I can't seem to focus, my eyes are blurred and sensitive to the light.",1,,,,,,,0,2,ssri
313,50,lexapro.50,1,"LOST MY MIND COMPLETELY, FUNCTIONING AT 28% CONSCIOUSNESS, I ALMOST JUMPED OUT OF A WINDOW, BUT I TOLD MYSELF: ""THIS IS NOT ME.",1,,,,,,,0,2,ssri
314,50,lexapro.50,2,"THIS IS THE MEDICINE"".",,,,,,,,1,2,ssri
315,50,lexapro.50,3,"AND CALLED 911)  I started on 10 and I felt very depressed still, actually worse, panicky and extremely anxious, then the pdoc doubled my dose to 20!",1,,,1,1,1,,0,2,ssri
316,50,lexapro.50,4,"then I lost it, The hospital told my husband I was functioning at 28% consciousness, I wrote all over my body, talked to the walls, cried HARD, and screamed ""dont touch me!""",1,,,,,,,0,2,ssri
317,50,lexapro.50,5,"I was TERRIFIED, felt like I was intoxicated by some horrible drug, they admited me for 5 days, then I quit this drug and started on LAMICTAL which saved my life I now feel content and complete.",1,,,,,,,0,2,ssri
318,50,lexapro.50,6,:-),,,,,,,,1,2,ssri
319,51,lexapro.51,1,Problems with memory.,1,,,,,,,0,2,ssri
320,51,lexapro.51,2,"Inability to focus/concentrate, ",1,,,,,,,0,2,ssri
321,52,lexapro.52,1,"nausea, headache.",1,,,,,,,0,2,ssri
322,52,lexapro.52,2,"i know it's only my 2nd day, but I am nauseated, and have had a headache since 30 minutes after taking the 1st pill.",1,,,,,,,0,2,ssri
323,52,lexapro.52,3,"I asked my phamacist, & he said it should subside.",,,,,,,,1,2,ssri
324,52,lexapro.52,4,I'm not sure how many days I could take of this.,,,,,,,,1,2,ssri
325,52,lexapro.52,5,Should I pull out now before I have to worry abot withdrawl?,,,,,,,,1,2,ssri
326,53,lexapro.53,1,"jaw clenching at night, teeth grinding, nausea, constipation, food cravings, weight gain, total loss of sex drive, inability to O, insomnia, loss of taste.",1,,,,,,,0,2,ssri
327,53,lexapro.53,2,I will be asking my doctor to try something else on my next appointment.,,,,,,,,1,2,ssri
328,53,lexapro.53,3,"My DH says he can tell my moods are better, but I am making an extreme effort to be more pleasant around my family (I didn't realize how horrible I was before).",,,1,,,,,0,2,ssri
329,53,lexapro.53,4,"I do not feel any better, I still have anxiety, severe foul moods, complete negative outlook on life.",,,,1,1,!,,0,2,ssri
330,53,lexapro.53,5,I can not see that this drug has helped much and I am not willing to continue given the side effects I am experiencing.,1,,,1,,,,0,2,ssri
331,53,lexapro.53,6,"I've always had somewhat of a sweet tooth, but now I crave peanut butter cups with a vengance- it is the only thing that still tastes good to me, But, I am also eating like crazy.",1,,,,,,,0,2,ssri
332,53,lexapro.53,7,"If I let myself get hungry, then I get nauseated.",1,,,,,,,0,2,ssri
333,53,lexapro.53,8,"I have gained 10 lbs in 1 month, and am terrified it will continue.",1,,,,,,,0,2,ssri
334,54,lexapro.54,1,"dry mouth, shaky, gas and bloating, upper back ache especially at night, clammy feeling, headache, nervousness.",1,,,,,,,0,2,ssri
335,54,lexapro.54,2,I stopped taking it because i am a healthy person and i normally feel great physically.,,,,,,,,1,2,ssri
336,54,lexapro.54,3,but it made me feel bad and i was scared to continue.,,,,1,,,,0,2,ssri
337,55,lexapro.55,1,"sleeplessness, vivid dreams, hallucinations, tiredness, muscle aches, fluctuating blood pressure, zoned out, Don't take it.",1,,,,,,,0,2,ssri
338,56,lexapro.56,1,"Lethargic, body aches, migranes, Dr. prescribed 20mg daily.",1,,,,,,,0,2,ssri
339,56,lexapro.56,2,I take it at night.,,,,,,,,1,2,ssri
340,56,lexapro.56,3,The first 2 days were great.,,,1,,,,,0,2,ssri
341,56,lexapro.56,4,"I was feeling like my old self again, Then BOOM!",,,1,,,,,0,2,ssri
342,56,lexapro.56,5,I could not function.,1,,,,,,,0,2,ssri
343,56,lexapro.56,6,My mind was in a fog.,1,,,,,,,0,2,ssri
344,56,lexapro.56,7,I didn't care about anything.,1,,,,,,,0,2,ssri
345,56,lexapro.56,8,The headaches were unbearable.,1,,,,,,,0,2,ssri
346,56,lexapro.56,9,I have a problem with insomnia anyway so I haven't made a decision to start taking it in the morning yet.,1,,,,,,,0,2,ssri
347,56,lexapro.56,10,"After finding this blog, I've been cutting my pills in half for the past 3 nites.",,,,,,,,1,2,ssri
348,56,lexapro.56,11,"I didn't feel as lethargic yesterday but didn't go to sleep until 3 a,m.",,1,,,,,,0,2,ssri
349,56,lexapro.56,12,I'm still unsure about this med.,,,,,,,,1,2,ssri
350,56,lexapro.56,13,I've taken all the other anti-depressants over many years and couldn't stand the side effects.,1,,,,,,,0,2,ssri
351,56,lexapro.56,14,"Email me with your suggestions, Please.",,,,,,,,1,2,ssri
352,57,lexapro.57,1,"Extreme fatigue, difficulty waking up, emotional numbness/detachment, inability to concentrate, forgetfulness, lack of interest in ANYTHING except sleep, inability to reach orgasm with a partner, weakness, excessive urination, dizziness.",1,,,,,,,0,2,ssri
353,57,lexapro.57,2,"It certainly erased the anxiety, but I hardly feel human anymore.",1,,1,,1,1,,0,2,ssri
354,57,lexapro.57,3,Nothing moves or excites me.,1,,,,,,,0,2,ssri
355,57,lexapro.57,4,"I'm now in the last stage of withdrawal, and I'm still experiencing the fatigue and dizziness and sexual apathy.",1,,,,,,,0,2,ssri
356,57,lexapro.57,5,I'll take depression any day over this.,,,,,1,,,0,2,ssri
357,58,lexapro.58,1,"Extremely hard to climax during sex, Severe Depression.",1,,,1,,,,0,2,ssri
358,58,lexapro.58,2,I would just stay around and do nothing all day.,1,,,,,,,0,2,ssri
359,58,lexapro.58,3,However when I did go out I was too numb to the world to have any panic attacks or jitters.,1,,,,,,,0,2,ssri
360,58,lexapro.58,4,At one point I wanted to kill myself.,1,,,,,,,0,2,ssri
361,58,lexapro.58,5,I have switched off to wellbutrin.,,,,,,,,1,2,ssri
362,58,lexapro.58,6,Now my anxiety is up but my depression is decreasing.,,,,,1,1,,0,2,ssri
363,58,lexapro.58,7,Oh sex no problem.,,,,,,,,1,2,ssri
364,58,lexapro.58,8,I feel like im on a seesaw teetering between anxious and depressed.,,,,,1,,,0,2,ssri
365,58,lexapro.58,9,Alert and Zombie.,,,,,,,,1,2,ssri
366,58,lexapro.58,10,Anyone please email me ideas.,,,,,,,,1,2,ssri
367,59,lexapro.59,1,Fatigue .,1,,,,,,,0,2,ssri
368,59,lexapro.59,2,"I was tired, and felt extra exhausted all the time.",1,,,,,,,0,2,ssri
369,59,lexapro.59,3,I started at 5 mg and after a week moved up to 10 mg. ,,,,,,,,1,2,ssri
370,59,lexapro.59,4,"After experiencing those fatigue symptoms and not being able to do, well, anything, I was moved back down to 5 mg which only helped temporarily.",1,,1,,,,,0,2,ssri
371,59,lexapro.59,5,I'm starting Effexor now and I hope that will help.,,,,,,,,1,2,ssri
372,60,lexapro.60,1,"nausea, diarrhea, sweating, head in the clouds, stoned feeling.",1,,,,,,,0,2,ssri
373,60,lexapro.60,2,"I took it before I went to bed, Days 1 & 2 were good- felt relaxed; Day 3 I was spacey, stoned; Day 4 I got severely sick: woke up at 3am sweating, diarrhea, heart racing, mind was racing (almost psychotic thoughts), had a panic attack because I was so scared, almost went to emergency room because I could not relax for 4 hours straight!",1,,,,,,,0,2,ssri
374,61,lexapro.61,1,"increased anxiety, more panic attacks, uncontrollably bursting into tears.",1,,,,1,,,0,2,ssri
375,61,lexapro.61,2,"i started at 5 mgs, felt like i was on speed for the first few days.",1,,,,,,,0,2,ssri
376,61,lexapro.61,3,"2 weeks later the anxiety had increased into panic, the Dr. had me skip a day then start back at 2.5 mgs daily.",1,,,1,,,,0,2,ssri
377,61,lexapro.61,4,"that was ok for about 3 days then i started having constant panic/anxiety, as well as crying a lot at innappropriate times.",1,,,,,,,0,2,ssri
378,61,lexapro.61,5,"i stopped taking the lexapro, the anxiety has lightened a little bit, but the crying hasn't.",1,1,,,,,,0,2,ssri
379,61,lexapro.61,6,i haven't taken the lexapro for over a week.,,,,,,,,1,2,ssri
380,62,lexapro.62,1,"Headaches, nauseau, dizziness, always on a bad high, inability to concentrate.",1,,,,,,,0,2,ssri
381,62,lexapro.62,2,Bad diarrhea and abdominal pains.,1,,,,,,,0,2,ssri
382,62,lexapro.62,3,"The desire to just sleep my life away, but not suicidal.",1,,,,,,,0,2,ssri
383,62,lexapro.62,4,Anxiety got worse.,1,,,1,1,!,,0,2,ssri
384,62,lexapro.62,5,"I do experience some of these symptoms naturally, but it all got worse.",,,,1,,,,0,2,ssri
385,62,lexapro.62,6,Constant bad headaches and nauseau.,1,,,,,,,0,2,ssri
386,62,lexapro.62,7,My sex drive did not get any less.,,,,,,,,1,2,ssri
387,62,lexapro.62,8,But I do have the inability to eat or care about food.,1,,,,,,,0,2,ssri
388,62,lexapro.62,9,Too nauseaus to eat anything but a few crackers or some bread.,1,,,,,,,0,2,ssri
389,62,lexapro.62,10,"The nausea is pretty bad normally, so I may try something else.",1,,,,,,,0,2,ssri
390,62,lexapro.62,11,This one was my first SSRI.,,,,,,,,1,2,ssri
391,62,lexapro.62,12,"I had more anxiety attacks, acting out on loved ones.",1,,,1,1,!,,0,2,ssri
392,62,lexapro.62,13,I'm calling the doctor first thing tomorrow morning.,,,,,,,,1,2,ssri
393,63,lexapro.63,1,Very hard to take a deep breath like someone is squeezing my lungs.,1,,,,,,,0,2,ssri
394,63,lexapro.63,2,I seem to be very sensitive to the SSRI's .,,,,,,,,1,2,ssri
